,SETTLEMENTDATE,TOTALDEMAND,RRP,Tempreture,log_price
48099,9/29/2020 2:00,1200.95,40.27,14.8,3.309687644
48101,9/29/2020 3:00,1081.18,37.98,14.4,3.309199918
48103,9/29/2020 4:00,1012.18,27.67,14,3.306997276
48105,9/29/2020 5:00,959.3,32.33,13.7,3.307994228
48107,9/29/2020 6:00,994.41,34.34,13.8,3.308423538
48109,9/29/2020 7:00,1111.67,40.24,14.2,3.309681258
48111,9/29/2020 8:00,1126.19,38.53,15.1,3.309317107
48113,9/29/2020 9:00,1084.23,34.79,16.3,3.308519595
48115,9/29/2020 10:00,1074.6,35.69,17.7,3.308711643
48117,9/29/2020 11:00,1152.25,30.13,19.1,3.307523849
48119,9/29/2020 12:00,1130.97,-8.77,20.3,3.299121427
48121,9/29/2020 13:00,1100.88,9.18,21.3,3.303018846
48123,9/29/2020 14:00,1269.32,39.98,21.9,3.30962591
48125,9/29/2020 15:00,1522.11,37.86,22,3.309174345
48127,9/29/2020 16:00,1533.12,56.99,21.7,3.31323218
48129,9/29/2020 17:00,1564.52,51.66,21,3.312105391
48131,9/29/2020 18:00,1737.3,130.64,20,3.328510076
48133,9/29/2020 19:00,1870.85,76.79,18.9,3.317392584
48135,9/29/2020 20:00,1806.19,51.15,17.8,3.311997421
48137,9/29/2020 21:00,1687.89,42.63,16.9,3.310189706
48139,9/29/2020 22:00,1560.2,43.48,16.2,3.310370392
48141,9/29/2020 23:00,1424.41,40.12,15.8,3.309655713
48143,9/30/2020 0:00,1563.7,43.45,15.4,3.310364016
48145,9/30/2020 1:00,1479.85,40.53,12.9,3.309742984
48147,9/30/2020 2:00,1291.28,38.67,12.6,3.309346932
48149,9/30/2020 3:00,1203.74,31.86,12.3,3.307893781
48151,9/30/2020 4:00,1142.07,-6.89,11.9,3.299531268
48153,9/30/2020 5:00,1132.28,21.33,11.7,3.305637222
48155,9/30/2020 6:00,1167.92,31.35,11.8,3.307784758
48157,9/30/2020 7:00,1267.41,47.01,12.2,3.311119964
48159,9/30/2020 8:00,1315.36,54.21,12.9,3.312644839
48161,9/30/2020 9:00,1277.78,56.95,13.9,3.313223735
48163,9/30/2020 10:00,965.63,0.47,15.1,3.301132043
48165,9/30/2020 11:00,836.88,-41.56,16.3,3.291910271
48167,9/30/2020 12:00,1105.95,24.39,17.4,3.306294183
48169,9/30/2020 13:00,1192.21,11.44,18.2,3.303507082
48171,9/30/2020 14:00,1228.77,-22.19,18.7,3.296184568
48173,9/30/2020 15:00,1276.92,30.63,18.8,3.307630798
48175,9/30/2020 16:00,1249.59,32.74,18.5,3.308081833
48177,9/30/2020 17:00,1233.96,36.08,17.9,3.308794838
48179,9/30/2020 18:00,1487.5,44.16,17.1,3.310514886
48181,9/30/2020 19:00,1653.28,48.42,16.1,3.311419007
48183,9/30/2020 20:00,1646.78,40.62,15.2,3.309762139
48185,9/30/2020 21:00,1595.76,40.1,14.4,3.309651456
48187,9/30/2020 22:00,1540.06,36.73,13.9,3.30893346
48189,9/30/2020 23:00,1418.82,40.35,13.5,3.309704672
48191,10/1/2020 0:00,1559.26,43.83,13.2,3.31044477
48193,10/1/2020 1:00,1483.16,42.76,13.4,3.310217345
48195,10/1/2020 2:00,1345.77,41.63,13.1,3.309977039
48197,10/1/2020 3:00,1258.53,40.33,12.7,3.309700415
48199,10/1/2020 4:00,1197.82,40.45,12.4,3.309725957
48201,10/1/2020 5:00,1200.68,41.89,12.2,3.310032342
48203,10/1/2020 6:00,1254.92,45.81,12.2,3.310865297
48205,10/1/2020 7:00,1363.84,47.51,12.6,3.311226032
48207,10/1/2020 8:00,1305.9,43.45,13.4,3.310364016
48209,10/1/2020 9:00,1099.28,33.96,14.5,3.308342408
48211,10/1/2020 10:00,834.62,28.01,15.7,3.307070092
48213,10/1/2020 11:00,663.27,6.99,17,3.302545209
48215,10/1/2020 12:00,600.04,-62.83,18.1,3.287167735
48217,10/1/2020 13:00,543.46,-40.52,18.9,3.292140835
48219,10/1/2020 14:00,569.74,-57.27,19.4,3.288412447
48221,10/1/2020 15:00,628.15,-37.79,19.5,3.292745485
48223,10/1/2020 16:00,776.7,-5.79,19.3,3.29977089
48225,10/1/2020 17:00,945.09,33.33,18.6,3.308207868
48227,10/1/2020 18:00,1280.84,46.05,17.8,3.310916243
48229,10/1/2020 19:00,1484.59,196.63,16.8,3.341756911
48231,10/1/2020 20:00,1505.12,57.46,15.8,3.313331401
48233,10/1/2020 21:00,1426.6,43.35,15,3.310342762
48235,10/1/2020 22:00,1322.35,40.46,14.4,3.309728086
48237,10/1/2020 23:00,1229.33,37.87,14,3.309176476
48239,10/2/2020 0:00,1310.67,36.51,13.7,3.308886547
48241,10/2/2020 1:00,1229.67,35.13,19.1,3.308592156
48243,10/2/2020 2:00,1087.78,-29.41,18.7,3.294596275
48245,10/2/2020 3:00,1001.25,-35.95,18.2,3.29315254
48247,10/2/2020 4:00,952.97,-38.52,17.7,3.292583884
48249,10/2/2020 5:00,962.95,-36.85,17.4,3.292953484
48251,10/2/2020 6:00,1006.61,-32.7,17.5,3.293870592
48253,10/2/2020 7:00,1064.34,-1.13,18,3.30078455
48255,10/2/2020 8:00,1019.81,-17.94,19.2,3.297116797
48257,10/2/2020 9:00,987.91,-64.75,20.7,3.286737076
48259,10/2/2020 10:00,870.05,-168.24,22.5,3.262868571
48261,10/2/2020 11:00,765.34,-85.02,24.2,3.282164243
48263,10/2/2020 12:00,728.84,-137.17,25.8,3.270173223
48265,10/2/2020 13:00,718.1,-124.55,27,3.27310549
48267,10/2/2020 14:00,777.36,-93.89,27.7,3.28014796
48269,10/2/2020 15:00,885.05,-43.94,27.9,3.291382172
48271,10/2/2020 16:00,1023.97,-175.19,27.5,3.261217652
48273,10/2/2020 17:00,1131.97,29.52,26.6,3.307393335
48275,10/2/2020 18:00,1305.57,33.25,25.4,3.308190781
48277,10/2/2020 19:00,1390.18,36.01,24,3.308779907
48279,10/2/2020 20:00,1320.19,32.85,22.6,3.308105334
48281,10/2/2020 21:00,1223.15,30.33,21.4,3.307566632
48283,10/2/2020 22:00,1187.48,6.34,20.6,3.302404532
48285,10/2/2020 23:00,1105.65,0.71,20,3.301184143
48287,10/3/2020 0:00,1283.49,20.42,19.5,3.305441659
48289,10/3/2020 1:00,1243.6,-16.7,23.2,3.297388412
48291,10/3/2020 2:00,1083.36,-38.28,22.7,3.29263702
48293,10/3/2020 3:00,1010.92,-7.25,22.1,3.299452818
48295,10/3/2020 4:00,921.78,-40.09,21.5,3.292236129
48297,10/3/2020 5:00,974.11,-40.99,21.1,3.292036653
48299,10/3/2020 6:00,1045.06,-40.31,21.2,3.292187376
48301,10/3/2020 7:00,1010.47,-42.11,21.9,3.291788288
48303,10/3/2020 8:00,985.29,-50.08,23.3,3.290016794
48305,10/3/2020 9:00,1123.5,-35.75,25.2,3.293196762
48307,10/3/2020 10:00,1094.83,-41.21,27.3,3.291987878
48309,10/3/2020 11:00,1047.48,-33.83,29.5,3.293621065
48311,10/3/2020 12:00,988.36,-34.96,31.4,3.293371395
48313,10/3/2020 13:00,1036.11,-12.8,32.8,3.298241578
48315,10/3/2020 14:00,1173.53,12.24,33.7,3.303679778
48317,10/3/2020 15:00,1149.95,8,33.9,3.302763708
48319,10/3/2020 16:00,1096.95,15.57,33.4,3.304397886
48321,10/3/2020 17:00,1255.89,34.47,32.4,3.30845129
48323,10/3/2020 18:00,1284.7,36.99,30.9,3.308988897
48325,10/3/2020 19:00,1301.98,44.1,29.2,3.310502138
48327,10/3/2020 20:00,1283.78,40.02,27.5,3.309634425
48329,10/3/2020 21:00,1206.53,33.11,26.1,3.308160876
48331,10/3/2020 22:00,1170.82,38.67,25,3.309346932
48333,10/3/2020 23:00,1158.72,42.37,24.2,3.310134423
48335,10/4/2020 0:00,1353.97,48.46,23.7,3.311427488
48337,10/4/2020 1:00,1306.05,36.07,17.2,3.308792705
48339,10/4/2020 2:00,1143.27,30.81,16.8,3.307669293
48341,10/4/2020 3:00,1071.22,33.12,16.3,3.308163013
48343,10/4/2020 4:00,1041.61,41.8,15.9,3.310013199
48345,10/4/2020 5:00,1004.76,43.63,15.6,3.310402269
48347,10/4/2020 6:00,1030.78,39.39,15.7,3.309500285
48349,10/4/2020 7:00,1028.49,36.48,16.2,3.308880149
48351,10/4/2020 8:00,960.75,16.67,17.2,3.304634838
48353,10/4/2020 9:00,829.5,25.63,18.6,3.30656012
48355,10/4/2020 10:00,661.15,1.09,20.2,3.301266622
48357,10/4/2020 11:00,523.12,17.74,21.8,3.304865204
48359,10/4/2020 12:00,611.73,18.05,23.3,3.304931922
48361,10/4/2020 13:00,848.24,3.57,24.3,3.30180452
48363,10/4/2020 14:00,859.38,11.32,25,3.303481172
48365,10/4/2020 15:00,896.71,37.67,25.1,3.309133852
48367,10/4/2020 16:00,1073.35,33.43,24.8,3.308229227
48369,10/4/2020 17:00,1113.86,38.53,24,3.309317107
48371,10/4/2020 18:00,1221.89,16.43,22.9,3.30458315
48373,10/4/2020 19:00,1243.57,36.75,21.6,3.308937725
48375,10/4/2020 20:00,1224.32,17.78,20.4,3.304873813
48377,10/4/2020 21:00,1268.29,-24.18,19.3,3.295747377
48379,10/4/2020 22:00,1174.9,9.03,18.5,3.302986422
48381,10/4/2020 23:00,1096.76,-0.43,17.9,3.300936612
48383,10/5/2020 0:00,1311.62,30.03,17.6,3.307502456
48385,10/5/2020 1:00,1277.16,15.83,11.2,3.304453904
48387,10/5/2020 2:00,1135.28,-5.78,10.9,3.299773067
48389,10/5/2020 3:00,1053.94,-3.85,10.6,3.300193173
48391,10/5/2020 4:00,1027.35,3.26,10.3,3.301737319
48393,10/5/2020 5:00,1041.08,15.72,10.1,3.304430205
48395,10/5/2020 6:00,1066.39,37.4,10.2,3.309076302
48397,10/5/2020 7:00,1102.58,52.32,10.6,3.312245077
48399,10/5/2020 8:00,1005.81,41.47,11.2,3.309943002
48401,10/5/2020 9:00,852.54,2.96,12.1,3.301672276
48403,10/5/2020 10:00,757.3,-39.52,13.2,3.292362416
48405,10/5/2020 11:00,607.67,6.31,14.2,3.302398038
48407,10/5/2020 12:00,503.63,16.92,15.1,3.304688673
48409,10/5/2020 13:00,563.34,30.25,15.8,3.307549519
48411,10/5/2020 14:00,556.34,24.11,16.2,3.30623411
48413,10/5/2020 15:00,660.09,35.81,16.3,3.308737243
48415,10/5/2020 16:00,781.47,37.55,16.1,3.309108275
48417,10/5/2020 17:00,929.79,63.55,15.6,3.314614996
48419,10/5/2020 18:00,1140.91,53.64,14.9,3.312524315
48421,10/5/2020 19:00,1355.96,67.77,14.1,3.31550223
48423,10/5/2020 20:00,1435.5,46.48,13.2,3.311007505
48425,10/5/2020 21:00,1357.54,41.25,12.5,3.309896198
48427,10/5/2020 22:00,1256.33,34.95,12,3.308553743
48429,10/5/2020 23:00,1180.57,27.33,11.7,3.306924447
48431,10/6/2020 0:00,1361.3,38.89,11.4,3.309393796
48433,10/6/2020 1:00,1319.48,26.49,11.4,3.306744465
48435,10/6/2020 2:00,1173.76,5.99,11.1,3.302328764
48437,10/6/2020 3:00,1124.2,7.75,10.8,3.302709635
48439,10/6/2020 4:00,1088.86,7.07,10.5,3.30256252
48441,10/6/2020 5:00,1105.27,9.56,10.3,3.303100978
48443,10/6/2020 6:00,1244.46,51.62,10.4,3.312096924
48445,10/6/2020 7:00,1434.63,126.09,10.8,3.327581645
48447,10/6/2020 8:00,1407.85,110.26,11.4,3.324335967
48449,10/6/2020 9:00,1140.5,58.81,12.4,3.313616269
48451,10/6/2020 10:00,947.68,46.53,13.4,3.311018115
48453,10/6/2020 11:00,790.87,23.64,14.5,3.306133255
48455,10/6/2020 12:00,606.95,-7.36,15.4,3.299428844
48457,10/6/2020 13:00,625.57,20.18,16.1,3.305390067
48459,10/6/2020 14:00,601.76,84.82,16.6,3.319068565
48461,10/6/2020 15:00,742.69,84.71,16.7,3.31904565
48463,10/6/2020 16:00,805.53,43.73,16.4,3.31042352
48465,10/6/2020 17:00,1001.11,125.75,15.9,3.327512188
48467,10/6/2020 18:00,1259.72,134.61,15.2,3.32931854
48469,10/6/2020 19:00,1471.22,125.79,14.3,3.32752036
48471,10/6/2020 20:00,1570.58,59.27,13.5,3.313713293
48473,10/6/2020 21:00,1470.8,49.47,12.8,3.311641566
48475,10/6/2020 22:00,1357.49,44.89,12.2,3.310669951
48477,10/6/2020 23:00,1235.58,19.55,11.9,3.30525461
48479,10/7/2020 0:00,1410.29,45.18,11.6,3.310731537
48481,10/7/2020 1:00,1359.23,36.55,10.1,3.308895077
48483,10/7/2020 2:00,1201.04,39.06,9.9,3.309430005
48485,10/7/2020 3:00,1140.62,35.54,9.6,3.308679641
48487,10/7/2020 4:00,1108.53,19.14,9.3,3.305166432
48489,10/7/2020 5:00,1132.61,39.36,9.2,3.309493897
48491,10/7/2020 6:00,1269.87,38.41,9.2,3.309291541
48493,10/7/2020 7:00,1486.81,49.67,9.6,3.311683945
48495,10/7/2020 8:00,1576.95,65.52,10.2,3.315029405
48497,10/7/2020 9:00,1509.72,8.23,11,3.302813451
48499,10/7/2020 10:00,1406.63,-16.01,11.9,3.297539479
48501,10/7/2020 11:00,1337,-15.3,12.9,3.29769487
48503,10/7/2020 12:00,1395.23,29.92,13.7,3.307478923
48505,10/7/2020 13:00,1517.34,268.06,14.4,3.355654539
48507,10/7/2020 14:00,1595.59,205.57,14.7,3.343520846
48509,10/7/2020 15:00,1512.25,262.9,14.8,3.354665362
48511,10/7/2020 16:00,1629.5,316.24,14.6,3.364783557
48513,10/7/2020 17:00,1769.99,282.2,14.2,3.358353701
48515,10/7/2020 18:00,1955.46,67.42,13.5,3.315428713
48517,10/7/2020 19:00,1920.95,50.65,12.8,3.311891542
48519,10/7/2020 20:00,1856.69,44.18,12,3.310519135
48521,10/7/2020 21:00,1735.91,33.59,11.4,3.308263398
48523,10/7/2020 22:00,1531.7,24.85,10.9,3.306392856
48525,10/7/2020 23:00,1374.6,4.15,10.6,3.301930223
48527,10/8/2020 0:00,1423.71,29.65,10.3,3.307421153
48529,10/8/2020 1:00,1344.71,8.76,10.8,3.302928052
48531,10/8/2020 2:00,1189.7,-0.94,10.6,3.300825829
48533,10/8/2020 3:00,1094.46,-32.17,10.3,3.293987577
48535,10/8/2020 4:00,1134.41,-40.28,10,3.292194025
48537,10/8/2020 5:00,1123.01,-19.29,9.9,3.296820894
48539,10/8/2020 6:00,1230.78,19.44,9.9,3.305230954
48541,10/8/2020 7:00,1434.04,38.1,10.3,3.309225489
48543,10/8/2020 8:00,1366.7,32.26,10.9,3.307979269
48545,10/8/2020 9:00,1178.13,21.6,11.8,3.305695229
48547,10/8/2020 10:00,1047.32,-47.44,12.8,3.290604388
48549,10/8/2020 11:00,1028.52,-72.52,13.8,3.28498988
48551,10/8/2020 12:00,924.86,-65.5,14.7,3.286568734
48553,10/8/2020 13:00,777.88,-196.89,15.4,3.256022222
48555,10/8/2020 14:00,748.1,-174.64,15.8,3.261348529
48557,10/8/2020 15:00,751.7,-141.89,15.9,3.269071421
48559,10/8/2020 16:00,856.13,-80.83,15.7,3.283113446
48561,10/8/2020 17:00,1103.79,-53.34,15.2,3.289290105
48563,10/8/2020 18:00,1390.94,-21.5,14.5,3.296336055
48565,10/8/2020 19:00,1461.5,76.52,13.7,3.317336118
48567,10/8/2020 20:00,1542.45,53.93,12.9,3.312585638
48569,10/8/2020 21:00,1450.87,43.47,12.2,3.310368266
48571,10/8/2020 22:00,1317.37,37.65,11.7,3.309129589
48573,10/8/2020 23:00,1188.72,35.46,11.3,3.308662572
48575,10/9/2020 0:00,1334.76,90.16,11.1,3.320179532
48577,10/9/2020 1:00,1281.15,22.04,13.2,3.305789743
48579,10/9/2020 2:00,1170.18,27.14,12.9,3.306883743
48581,10/9/2020 3:00,1140.64,27.35,12.6,3.306928731
48583,10/9/2020 4:00,1100.25,34.55,12.2,3.308468367
48585,10/9/2020 5:00,1137.58,47.01,12,3.311119964
48587,10/9/2020 6:00,1248.28,53.09,12.1,3.312407988
48589,10/9/2020 7:00,1371.4,82.4,12.5,3.318564155
48591,10/9/2020 8:00,1251.14,34.14,13.3,3.30838084
48593,10/9/2020 9:00,1016.64,39.85,14.4,3.309598233
48595,10/9/2020 10:00,890.21,39.04,15.7,3.309425745
48597,10/9/2020 11:00,638.16,-2.58,16.9,3.300469394
48599,10/9/2020 12:00,573.49,-82.29,18,3.282782933
48601,10/9/2020 13:00,451.95,-16.33,18.8,3.297469425
48603,10/9/2020 14:00,488.86,-30.69,19.3,3.294314086
48605,10/9/2020 15:00,501.88,8.01,19.5,3.302765871
48607,10/9/2020 16:00,632.44,20.79,19.2,3.305521184
48609,10/9/2020 17:00,891.88,28.98,18.6,3.307277766
48611,10/9/2020 18:00,1146.92,52.7,17.7,3.312325482
48613,10/9/2020 19:00,1354.82,304.92,16.8,3.362655856
48615,10/9/2020 20:00,1384.05,265.64,15.8,3.355190904
48617,10/9/2020 21:00,1311.88,101.34,14.9,3.322496328
48619,10/9/2020 22:00,1222.31,60.41,14.3,3.313953649
48621,10/9/2020 23:00,1122.19,46.39,13.8,3.310988405
48623,10/10/2020 0:00,1288.63,42.56,13.5,3.310174823
48625,10/10/2020 1:00,1266.24,35.38,12.6,3.308645503
48627,10/10/2020 2:00,1140.5,30.96,12.3,3.30770137
48629,10/10/2020 3:00,1079.46,7.81,12,3.302722613
48631,10/10/2020 4:00,1050.87,30.05,11.6,3.307506735
48633,10/10/2020 5:00,1052.95,34.05,11.4,3.308361624
48635,10/10/2020 6:00,1113.77,40.38,11.5,3.309711058
48637,10/10/2020 7:00,1132.57,27.88,11.9,3.307042252
48639,10/10/2020 8:00,974.77,-21.74,12.7,3.29628337
48641,10/10/2020 9:00,759.44,-53.54,13.7,3.289245483
48643,10/10/2020 10:00,596.04,-114.96,14.9,3.27532057
48645,10/10/2020 11:00,459.74,-118.38,16.1,3.274531921
48647,10/10/2020 12:00,389.81,-93.65,17.1,3.280202639
48649,10/10/2020 13:00,345.62,-188.28,17.9,3.258091079
48651,10/10/2020 14:00,370.94,-185.39,18.4,3.2587833
48653,10/10/2020 15:00,448.36,-69.51,18.5,3.285667556
48655,10/10/2020 16:00,575.49,-17.5,18.3,3.297213196
48657,10/10/2020 17:00,771.06,30.19,17.7,3.307536684
48659,10/10/2020 18:00,1020.34,46.91,16.9,3.311098748
48661,10/10/2020 19:00,1192.18,151.1,15.9,3.3326606
48663,10/10/2020 20:00,1214.54,55.57,15,3.312932271
48665,10/10/2020 21:00,1174.1,52.02,14.2,3.312181589
48667,10/10/2020 22:00,1106.39,46.26,13.6,3.310960815
48669,10/10/2020 23:00,1088.17,45.13,13.2,3.310720919
48671,10/11/2020 0:00,1276.02,56.99,12.9,3.31323218
48673,10/11/2020 1:00,1209.84,52.45,12.3,3.312272586
48675,10/11/2020 2:00,1079.09,51.94,12,3.312164658
48677,10/11/2020 3:00,1011.81,49.85,11.7,3.311722082
48679,10/11/2020 4:00,961.93,52.32,11.4,3.312245077
48681,10/11/2020 5:00,953.84,47.11,11.2,3.31114118
48683,10/11/2020 6:00,982.6,47,11.3,3.311117843
48685,10/11/2020 7:00,1013.04,44.9,11.7,3.310672075
48687,10/11/2020 8:00,884.53,23.76,12.4,3.306159008
48689,10/11/2020 9:00,710.1,30.75,13.5,3.307656462
48691,10/11/2020 10:00,493.5,31.65,14.6,3.307848893
48693,10/11/2020 11:00,378.31,22.75,15.8,3.30594221
48695,10/11/2020 12:00,319.1,30.49,16.8,3.307600855
48697,10/11/2020 13:00,295.09,15.44,17.6,3.304369874
48699,10/11/2020 14:00,323.57,13.85,18,3.304027119
48701,10/11/2020 15:00,405.35,28.89,18.1,3.307258502
48703,10/11/2020 16:00,570.99,35.67,17.9,3.308707376
48705,10/11/2020 17:00,829.13,70.69,17.3,3.316115086
48707,10/11/2020 18:00,1146.91,193.58,16.5,3.341153478
48709,10/11/2020 19:00,1282.53,146.99,15.6,3.331830022
48711,10/11/2020 20:00,1284.87,65.21,14.7,3.314964219
48713,10/11/2020 21:00,1198.35,65.99,13.9,3.315128215
48715,10/11/2020 22:00,1097.88,53.59,13.3,3.312513741
48717,10/11/2020 23:00,1043.31,59.38,12.9,3.313736491
48719,10/12/2020 0:00,1212.12,70.87,12.6,3.316152837
48721,10/12/2020 1:00,1173.19,54.26,18.1,3.31265541
48723,10/12/2020 2:00,1045.15,50.94,17.7,3.311952955
48725,10/12/2020 3:00,989.43,48.08,17.2,3.311346917
48727,10/12/2020 4:00,957.06,48.26,16.7,3.311385084
48729,10/12/2020 5:00,913.89,55.07,16.5,3.312826619
48731,10/12/2020 6:00,973.7,114.09,16.6,3.325123472
48733,10/12/2020 7:00,1152.12,52.08,17.2,3.312194288
48735,10/12/2020 8:00,1109.33,31.75,18.3,3.307870268
48737,10/12/2020 9:00,1007.1,25.46,19.8,3.306523671
48739,10/12/2020 10:00,773.47,38.01,21.5,3.309206311
48741,10/12/2020 11:00,718.33,-38.15,23.2,3.292665799
48743,10/12/2020 12:00,700.2,-30.69,24.7,3.294314086
48745,10/12/2020 13:00,635.21,-35.09,25.9,3.293342663
48747,10/12/2020 14:00,787.53,-23.1,26.5,3.295984701
48749,10/12/2020 15:00,838.63,5.42,26.7,3.302205342
48751,10/12/2020 16:00,982.74,35.29,26.4,3.308626299
48753,10/12/2020 17:00,1112.5,43.54,25.5,3.310383143
48755,10/12/2020 18:00,1296.03,23.34,24.4,3.306068867
48757,10/12/2020 19:00,1426.42,57.52,23,3.313344065
48759,10/12/2020 20:00,1452.34,39.71,21.6,3.309568425
48761,10/12/2020 21:00,1328.45,36.15,20.5,3.308809769
48763,10/12/2020 22:00,1272.05,31.2,19.6,3.307752688
48765,10/12/2020 23:00,1186.04,35.07,18.9,3.308579352
48767,10/13/2020 0:00,1363.59,55.14,18.5,3.312841412
48769,10/13/2020 1:00,1286.93,50.07,14.9,3.31176869
48771,10/13/2020 2:00,1162.47,47.53,14.5,3.311230274
48773,10/13/2020 3:00,1128.2,51.67,14.1,3.312107508
48775,10/13/2020 4:00,1081.04,50.93,13.8,3.311950838
48777,10/13/2020 5:00,1097.52,51.61,13.5,3.312094807
48779,10/13/2020 6:00,1235.65,128.29,13.6,3.328030804
48781,10/13/2020 7:00,1364.31,59.22,14.1,3.313702748
48783,10/13/2020 8:00,1244.94,43.35,15.1,3.310342762
48785,10/13/2020 9:00,993.41,37.77,16.3,3.309155164
48787,10/13/2020 10:00,779.24,37.33,17.7,3.30906138
48789,10/13/2020 11:00,623.29,28.77,19.1,3.307232814
48791,10/13/2020 12:00,619.51,27.71,20.3,3.307005843
48793,10/13/2020 13:00,620.33,27.18,21.3,3.306892313
48795,10/13/2020 14:00,670.02,29.14,21.8,3.307312012
48797,10/13/2020 15:00,687.02,29.69,22,3.307429712
48799,10/13/2020 16:00,821.7,31.19,21.7,3.30775055
48801,10/13/2020 17:00,1071.22,61.91,21,3.314269705
48803,10/13/2020 18:00,1321.2,70.2,20,3.316012304
48805,10/13/2020 19:00,1387.38,70.51,18.9,3.316077332
48807,10/13/2020 20:00,1377.43,52.72,17.8,3.312329714
48809,10/13/2020 21:00,1278.82,43.27,16.8,3.310325759
48811,10/13/2020 22:00,1234.59,41.74,16.1,3.310000437
48813,10/13/2020 23:00,1161.16,45.82,15.6,3.31086742
48815,10/14/2020 0:00,1346.6,57.42,15.2,3.313322957
48817,10/14/2020 1:00,1290.2,49.62,19.5,3.31167335
48819,10/14/2020 2:00,1176.27,45.72,19,3.310846191
48821,10/14/2020 3:00,1147.56,45.22,18.5,3.310740031
48823,10/14/2020 4:00,1105.75,38.83,18,3.309381015
48825,10/14/2020 5:00,1126.9,46.33,17.7,3.310975671
48827,10/14/2020 6:00,1219.37,114.5,17.8,3.325207689
48829,10/14/2020 7:00,1303.32,60.78,18.5,3.314031631
48831,10/14/2020 8:00,1207.97,37.68,19.7,3.309135983
48833,10/14/2020 9:00,998.3,38.35,21.3,3.309278758
48835,10/14/2020 10:00,865.86,42.01,23.2,3.310057865
48837,10/14/2020 11:00,860.89,29.62,25,3.307414734
48839,10/14/2020 12:00,822.28,18.17,26.6,3.304957746
48841,10/14/2020 13:00,818.67,18.63,27.8,3.305056723
48843,10/14/2020 14:00,959.75,30.22,28.6,3.307543102
48845,10/14/2020 15:00,985.45,39.55,28.7,3.309534357
48847,10/14/2020 16:00,1145.01,43.39,28.4,3.310351264
48849,10/14/2020 17:00,1347.37,87.83,27.5,3.319695134
48851,10/14/2020 18:00,1563.76,85.72,26.2,3.319256006
48853,10/14/2020 19:00,1649.46,76.06,24.8,3.317239901
48855,10/14/2020 20:00,1572.59,55.9,23.3,3.313001987
48857,10/14/2020 21:00,1442.89,42.86,22,3.310238605
48859,10/14/2020 22:00,1335.39,37.4,21,3.309076302
48861,10/14/2020 23:00,1207.58,17.84,20.4,3.304886727
48863,10/15/2020 0:00,1357.92,26.67,19.9,3.306783039
48865,10/15/2020 1:00,1280.18,11.92,20,3.303610708
48867,10/15/2020 2:00,1197.16,-25.29,19.5,3.295503325
48869,10/15/2020 3:00,1134.66,-31,19,3.294245716
48871,10/15/2020 4:00,1118.2,-31.86,18.5,3.294055988
48873,10/15/2020 5:00,1165.28,0.16,18.2,3.301064738
48875,10/15/2020 6:00,1290.14,30.47,18.3,3.307596577
48877,10/15/2020 7:00,1367.01,32.49,19,3.308028418
48879,10/15/2020 8:00,1402.63,30.92,20.2,3.307692816
48881,10/15/2020 9:00,1353.28,30.85,21.9,3.307677847
48883,10/15/2020 10:00,1291.22,41.67,23.8,3.309985547
48885,10/15/2020 11:00,1216.34,36.51,25.7,3.308886547
48887,10/15/2020 12:00,1206.2,31.67,27.3,3.307853168
48889,10/15/2020 13:00,1317.46,38.79,28.6,3.309372495
48891,10/15/2020 14:00,1352.43,43.14,29.3,3.310298126
48893,10/15/2020 15:00,1423.23,60.4,29.5,3.313951541
48895,10/15/2020 16:00,1289.32,42,29.1,3.310055738
48897,10/15/2020 17:00,1396.35,66.88,28.2,3.315315263
48899,10/15/2020 18:00,1410.72,50.45,27,3.311849184
48901,10/15/2020 19:00,1393.93,70.71,25.4,3.316119281
48903,10/15/2020 20:00,1328.72,43.8,23.9,3.310438395
48905,10/15/2020 21:00,1256.14,45.21,22.6,3.310737908
48907,10/15/2020 22:00,1156.51,30.68,21.6,3.307641492
48909,10/15/2020 23:00,1073.5,34.85,20.9,3.308532401
48911,10/16/2020 0:00,1254.16,43,20.4,3.310268367
48913,10/16/2020 1:00,1193.39,37.55,15,3.309108275
48915,10/16/2020 2:00,1072.06,38.74,14.7,3.309361844
48917,10/16/2020 3:00,1000.41,13.8,14.3,3.304016337
48919,10/16/2020 4:00,979.95,27.18,13.9,3.306892313
48921,10/16/2020 5:00,1015.63,35.14,13.7,3.30859429
48923,10/16/2020 6:00,1099.8,41.51,13.8,3.309951512
48925,10/16/2020 7:00,1267.26,58.7,14.3,3.313593065
48927,10/16/2020 8:00,1324.64,49.53,15.2,3.31165428
48929,10/16/2020 9:00,1278.3,27.85,16.5,3.307035827
48931,10/16/2020 10:00,1338.95,40.06,17.9,3.309642941
48933,10/16/2020 11:00,1328.61,43.17,19.3,3.310304503
48935,10/16/2020 12:00,1338.93,39.58,20.6,3.309540745
48937,10/16/2020 13:00,1357.33,45.04,21.5,3.310701807
48939,10/16/2020 14:00,1270.25,55.07,22.1,3.312826619
48941,10/16/2020 15:00,1274.47,80.11,22.2,3.318086302
48943,10/16/2020 16:00,1352.43,57.68,21.9,3.313377836
48945,10/16/2020 17:00,1393.07,135.64,21.3,3.329528046
48947,10/16/2020 18:00,1468.96,160.76,20.3,3.334606532
48949,10/16/2020 19:00,1480.99,100,19.1,3.322219295
